No.,V,Compound,Group,Type,To IS,Ret.Time [min.],from [min.],...to [min.],Sum from [min.],Sum ...to [min.],SSV,QVal.,Peak ID,Comments,Search,Integrate,RI_exp,RT_exp,from,to,sumfrom,sumto
211,NA,"Benzene, 1-ethyl-3-methyl-",10-11min,NA,NA,9.97613627115905,9.47613627115904,10.4761362711591,8.97613627115903,10.9761362711591,7,90,Best Q Value (1),"From NIST: C9H12, Mol.weight = 120; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: Toluene, m-ethyl-, m-Ethylmethylbenzene, m-Ethyltoluene, m-Methylethylbenzene, 1-Ethyl-3-methylbenzene, 1-Methyl-3-ethylbenzene, 3-Ethyltoluene, meta-Ethyltoluene, Benzene, 3-ethyl-1-methyl-;",(Default),(Default),962,8.438366668701342,7.938366668701342,8.938366668701342,7.438366668701342,9.438366668701342
212,NA,3 (DCSE),ms-sub,NA,NA,9.98696695963562,9.48696695963561,10.4869669596356,8.9869669596356,10.9869669596356,7,90,Best Q Value (1),"From NIST: C6H16N2, Mol.weight = 116; Contributor: Japan AIST/NIMC Database- Spectrum MS-IW-4034;",(Default),(Custom),965.2459894057516,8.527009232692071,8.027009232692071,9.027009232692071,7.5270092326920714,9.527009232692071
213,NA,5-methylfurfural,18-19min,NA,NA,9.99535217285176,9.49535217285175,10.495352172851801,8.99535217285174,10.995352172851801,7,90,Best Q Value (1),"From NIST: C6H6O2, Mol.weight = 110; Contributor: TNO Volatile Compounds in Food - Chemical Concepts; Synonyms: 2-Furaldehyde, 5-methyl-, Furfural, 5-methyl-, 2-Formyl-5-methylfuran, 2-Methyl-5-formylfuran, 5-Methyl-2-furaldehyde, 5-Methyl-2-furancarboxaldehyde, 5-Methyl-2-furfural, 5-Methylfurfural, 5-Methylfurfuraldehyde, 5-Methyl furfural;",(Default),(Default),963,8.465675003051931,7.965675003051931,8.965675003051931,7.465675003051931,9.465675003051931
214,NA,82,17-18min,NA,NA,10.0145680745445,9.51456807454446,10.5145680745445,9.01456807454445,11.0145680745445,7,90,Best Q Value (1),NA,(Default),(Default),966.1771645368935,8.552438074512244,8.052438074512244,9.052438074512244,7.552438074512244,9.552438074512244
215,NA,Glycerin,34-35min,NA,NA,10.1202555338544,9.62025553385436,10.6202555338544,9.12025553385435,11.1202555338544,7,90,Best Q Value (1),"From NIST: C3H8O3, Mol.weight = 92; Contributor: ; Synonyms: 1,2,3-Propanetriol, Glycerol, Glycerine, Glyceritol, Glycyl alcohol, Glyrol, Glysanin, Osmoglyn, Propanetriol, Trihydroxypropane, Synthetic glycerin, 90 Technical glycerin, Dagralax, Glycerin, anhydrous, Glycerin, synthetic, Ophthalgan, Synthetic glycerine, Vitrosupos, 1,2,3-Trihydroxypropane, 90 Technical glycerine, Clyzerin, wasserfrei, Grocolene, Moon, Star, Superol, Optim, Bulbold, Cristal, Croderol G7000, Dynamite glycerin, Emery 912, Glyceol, Glycerin USP, Glycon G 100, G 300, Incorporation factor, IFP, Lye glycerin, Polyhydric alcohol, Pricerine 9071, Shur-coal FCA;",(Default),(Default),969.742728250818,8.649807680560412,8.149807680560412,9.149807680560412,7.6498076805604125,9.649807680560412
216,NA,"Benzene, 1,3,5-trimethyl-",10-11min,NA,NA,10.1512145996096,9.65121459960957,10.6512145996096,9.15121459960956,11.1512145996096,7,90,Best Q Value (1),"From NIST: C9H12, Mol.weight = 120; Contributor: ; Synonyms: Mesitylene, s-Trimethylbenzene, 1,3,5-Trimethylbenzene, sym-Trimethylbenzene, Fleet-X, Trimethylbenzol, TMB, Trimethyl benzene, UN 2325;",(Default),(Default),968,8.602216674804861,8.102216674804861,9.102216674804861,7.602216674804861,9.602216674804861
217,NA,"2H-Pyran, 2-ethenyltetrahydro-2,6,6-trimethyl-",7-8 min,TRUE,NA,10.1554850260419,9.15548502604185,11.1554850260419,8.15548502604183,12.1554850260419,7,90,Best Q Value (1),NA,(Custom),(Default),967,8.574908340454275,8.074908340454275,9.074908340454275,7.574908340454275,9.574908340454275
218,NA,Dimethyl trisulfide,14-15min,NA,NA,10.1629577636721,9.66295776367207,10.6629577636721,9.16295776367206,11.1629577636721,7,90,Best Q Value (1),"From NIST: C2H6S3, Mol.weight = 126; Contributor: ; Synonyms: Trisulfide, dimethyl, Methyl trisulfide, CH3SSSCH3, 2,3,4-Trithiapentane, 1,3-Dimethyltrisulfane  #;",(Default),(Default),969,8.629525009155447,8.129525009155447,9.129525009155447,7.629525009155447,9.629525009155447
219,NA,beta-Pinene,-,TRUE,NA,10.2152679443361,9.71526794433613,10.7152679443362,9.21526794433612,11.2152679443362,7,90,Best Q Value (1),NA,(Default),(Default),976,8.820683349609554,8.320683349609554,9.320683349609554,7.8206833496095545,9.820683349609554
220,NA,Heptanol<N->,16-17min,NA,NA,10.2504974365236,9.75049743652363,10.7504974365237,9.25049743652362,11.2504974365237,7,90,Best Q Value (1),6.63,(Default),(Default),971,8.684141677856624,8.184141677856624,9.184141677856624,7.6841416778566245,9.684141677856624
221,NA,"Benzene, 1-ethyl-2-methyl-",11-12 min,TRUE,NA,10.3038747151695,9.80387471516947,10.8038747151695,9.30387471516946,11.3038747151695,7,90,Best Q Value (1),NA,(Default),(Default),980,8.929916687011902,8.429916687011902,9.429916687011902,7.929916687011902,9.929916687011902
222,NA,"1-Hexene, 3,5-dimethyl-",16-17min,NA,NA,10.3561848958335,9.85618489583353,10.8561848958336,9.35618489583352,11.3561848958336,7,90,Best Q Value (1),"From NIST: C8H16, Mol.weight = 112; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: 3,5-Dimethyl-1-hexene;",(Default),(Default),977.7022456582276,8.86716884319127,8.36716884319127,9.36716884319127,7.867168843191269,9.86716884319127
223,NA,Octen-3-one<1->,12-13 min,TRUE,NA,10.3636576334637,9.86365763346374,10.8636576334638,9.36365763346373,11.3636576334638,7,90,Best Q Value (1),6.98,(Default),(Default),978,8.875300018310726,8.375300018310726,9.375300018310726,7.8753000183107265,9.875300018310726
224,NA,3-Methyl-2(5H)-furanone,22-23min,NA,NA,10.4437235514325,9.94372355143249,10.9437235514325,9.44372355143248,11.4437235514325,7,90,Best Q Value (1),NA,(Default),(Default),982,8.984533355713074,8.484533355713074,9.484533355713074,7.984533355713074,9.984533355713074
225,NA,"2,3-Octanedione",12-13 min,TRUE,NA,10.4522644042971,9.95226440429707,10.9522644042971,9.45226440429706,11.4522644042971,7,90,Best Q Value (1),n-Caproic acid vinyl ester (L),(Default),(Default),984,9.039150024414246,8.539150024414246,9.539150024414246,8.039150024414246,10.039150024414246
226,NA,"Heptanol<2,6-dimethyl-2->",12-13min,NA,NA,10.4971018473309,9.99710184733093,10.9971018473309,9.49710184733092,11.497101847331,7,90,Best Q Value (1),7.48,(Default),(Default),992,9.25761669921894,8.75761669921894,9.75761669921894,8.25761669921894,10.25761669921894
227,NA,Octen-3-ol<1->,16-17min,NA,NA,10.534465535482,10.034465535482,11.034465535482,9.53446553548196,11.534465535482,7,90,Best Q Value (1),7.04,(Default),(Default),979,8.90260835266131,8.40260835266131,9.40260835266131,7.902608352661311,9.90260835266131
228,NA,Hexanoic acid,24-25min,NA,NA,10.6027893066408,10.1027893066408,11.1027893066408,9.60278930664082,11.6027893066409,7,90,Best Q Value (1),6.84,(Default),(Default),997,9.394158370971873,8.894158370971873,9.894158370971873,8.394158370971873,10.394158370971873
229,NA,101,19-20min,NA,NA,10.633748372396,10.133748372396,11.1337483723961,9.63374837239603,11.6337483723961,7,90,Best Q Value (1),NA,(Default),(Default),987.0663676345165,9.122887417019442,8.622887417019442,9.622887417019442,8.122887417019442,10.122887417019442
230,NA,57,13-14min,NA,NA,10.6444244384768,10.1444244384768,11.1444244384768,9.64442443847675,11.6444244384768,7,90,Best Q Value (1),NA,(Default),(Default),987.4265446514846,9.132723251424201,8.632723251424201,9.632723251424201,8.132723251424201,10.132723251424201
231,NA,Phenol,28-29min,NA,NA,10.6903289794924,10.1903289794924,11.1903289794924,9.69032897949238,11.6903289794924,7,90,Best Q Value (1),"From NIST: C6H6O, Mol.weight = 94; Contributor: Chemical Concepts; Synonyms: Carbolic acid, Baker's P and S Liquid and Ointment, Benzenol, Hydroxybenzene, Izal, Monohydroxybenzene, Monophenol, Oxybenzene, Phenic acid, Phenyl alcohol, Phenyl hydrate, Phenyl hydroxide, Phenylic acid, Phenylic alcohol, PhOH, Benzene, hydroxy-, Benzophenol, Acide carbolique, Baker's P & S liquid & Ointment, Fenol, Fenolo, NCI-C50124, Paoscle, Phenole, Carbolsaure, NA 2821, Phenol alcohol, Phenol, molten, Rcra waste number U188, UN 1671, UN 2312, UN 2821, component of Anbesol, component of Campho-phenique cold sore gel, component of Campho-phenique gel, component of Campho-phenique liquid, Phenic alcohol;",(Default),(Default),981,8.957225021362488,8.457225021362488,9.457225021362488,7.957225021362488,9.957225021362488
232,NA,"2-Propenoic acid, 2-methyl-, butyl ester",1,TRUE,NA,10.6903289794924,10.1903289794924,11.1903289794924,9.69032897949238,11.6903289794924,7,90,Best Q Value (1),NA,(Default),(Default),982,8.984533355713074,8.484533355713074,9.484533355713074,7.984533355713074,9.984533355713074
233,NA,Octanone<3->,11-12min,NA,NA,10.7170176188153,10.2170176188153,11.2170176188153,9.7170176188153,11.7170176188153,7,90,Best Q Value (1),7.19,(Default),(Default),979,8.90260835266131,8.40260835266131,9.40260835266131,7.902608352661311,9.90260835266131
234,NA,"Cineole<dehydro-1,8->",9-10 min,TRUE,NA,10.7191528320315,10.2191528320315,11.2191528320315,9.71915283203144,11.7191528320315,7,90,Best Q Value (1),7.45 (L),(Default),(Default),990,9.203000030517767,8.703000030517767,9.703000030517767,8.203000030517767,10.203000030517767
235,NA,Hepten-2-one<6-methyl-5->,13-14min,NA,NA,10.7276926676434,10.2276926676434,11.2276926676435,9.72769266764342,11.7276926676435,7,90,Best Q Value (1),7.25,(Default),(Default),987,9.121075027466004,8.621075027466004,9.621075027466004,8.121075027466004,10.121075027466004
236,NA,2-Hydroxy-gamma-butyrolactone,31-32min,NA,NA,10.754382324219,10.254382324219,11.254382324219,9.75438232421894,11.754382324219,7,90,Best Q Value (1),NA,(Default),(Default),996,9.366850036621287,8.866850036621287,9.866850036621287,8.366850036621287,10.366850036621287
237,NA,37,10-11min,NA,NA,10.7629221598309,10.2629221598309,11.262922159831,9.76292215983092,11.762922159831,7,90,"QR, Best RT (1)",NA,(Custom),(Default),991.4242864668498,9.241894921565518,8.741894921565518,9.741894921565518,8.241894921565518,10.241894921565518
238,NA,"2-Heptanone, 4,6-dimethyl-",10-11min,NA,NA,10.8419209798179,10.3419209798179,11.3419209798179,9.84192097981791,11.8419209798179,7,90,Best Q Value (1),"From NIST: C9H18O, Mol.weight = 142; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: 4,6-Dimethyl-2-heptanone;",(Default),(Default),990,9.203000030517767,8.703000030517767,9.703000030517767,8.203000030517767,10.203000030517767
239,NA,2-Octanone,11-12min,NA,NA,10.8493937174481,10.3493937174481,11.3493937174481,9.84939371744811,11.8493937174482,7,90,Best Q Value (1),"From NIST: C8H16O, Mol.weight = 128; Contributor: CONTINENTAL OIL CO., PONCA CITY, OKLA, USA; Synonyms: n-Hexyl methyl ketone, Hexyl methyl ketone, Methyl hexyl ketone, Methyl n-hexyl ketone, Octan-2-one, n-C6H13COCH3;",(Default),(Default),990,9.203000030517767,8.703000030517767,9.703000030517767,8.203000030517767,10.203000030517767
240,NA,Myrcene,25-26min,NA,NA,10.8643402099612,10.3643402099611,11.3643402099612,9.86434020996114,11.8643402099612,7,90,Best Q Value (1),7.43,(Default),(Default),992,9.25761669921894,8.75761669921894,9.75761669921894,8.25761669921894,10.25761669921894
241,NA,24,8-9 min,NA,NA,10.8803527832033,10.3803527832033,11.3803527832034,9.88035278320332,11.8803527832034,7,90,Best Q Value (1),Sabinene,(Default),(Default),995.3860277399788,9.350083476862638,8.850083476862638,9.850083476862638,8.350083476862638,10.350083476862638
242,NA,Pentyl furan<2->,10-11min,NA,NA,10.8846232096356,10.3846232096356,11.3846232096356,9.88462320963561,11.8846232096357,7,90,Best Q Value (1),7.34,(Default),(Default),984,9.039150024414246,8.539150024414246,9.539150024414246,8.039150024414246,10.039150024414246
243,NA,Linalool oxide<dehydroxy-trans->,9-10min,NA,NA,10.9070424397789,10.4070424397789,11.4070424397789,9.90704243977884,11.9070424397789,7,90,"QR, Best RT (1)",7.52,(Custom),(Default),992,9.25761669921894,8.75761669921894,9.75761669921894,8.25761669921894,10.25761669921894
244,NA,"1,2,4-Trimethylbenzene",11-12min,NA,NA,10.9145151774091,10.4145151774091,11.4145151774091,9.91451517740905,11.9145151774091,7,90,Best Q Value (1),NA,(Default),(Default),993,9.284925033569525,8.784925033569525,9.784925033569525,8.284925033569525,10.284925033569525
245,NA,43,11-12min,NA,NA,11.0212839762372,10.5212839762372,11.5212839762372,10.0212839762372,12.0212839762372,7,90,Best Q Value (1),"Cyclohexane, isocyanato-",(Default),(Default),1000.1336260037451,9.479944808576008,8.979944808576008,9.979944808576008,8.479944808576008,10.479944808576008
246,NA,Butyl butanoate,10-11min,NA,NA,11.0212839762372,10.5212839762372,11.5212839762372,10.0212839762372,12.0212839762372,7,90,Best Q Value (1),"From NIST: C8H16O2, Mol.weight = 144; Contributor: ; Synonyms: Butyric acid, butyl ester, n-Butyl butanoate, n-Butyl butyrate, n-Butyl n-butyrate, Butyl butanoate, Butyl butylate, Butyl butyrate, 1-Butyl butyrate, Butyl n-butyrate, n-Butyl n-butanoate, n-Butyric acid n-butyl ester, Butyl ester of butanoic acid;",(Default),(Default),992,9.25761669921894,8.75761669921894,9.75761669921894,8.25761669921894,10.25761669921894
247,NA,152,25-26min,NA,NA,11.0277109781903,10.5277109781903,11.5277109781903,10.0277109781903,12.0277109781903,7,90,Best Q Value (1),NA,(Default),(Default),1000.3396911957523,9.485899542161969,8.985899542161969,9.985899542161969,8.485899542161969,10.485899542161969
248,NA,83,16-17min,NA,NA,11.0362792968752,10.5362792968752,11.5362792968752,10.0362792968752,12.0362792968752,7,90,Best Q Value (1),"2,4-Heptadienal, (E,E)- isomer",(Default),(Default),1000.6144121695229,9.493838244440335,8.993838244440335,9.993838244440335,8.493838244440335,10.493838244440335
249,NA,112,20-21min,NA,NA,11.0630564371747,10.5630564371747,11.5630564371747,10.0630564371747,12.0630564371747,7,90,Best Q Value (1),NA,(Default),(Default),1001.4729519050766,9.518647749376058,9.018647749376058,10.018647749376058,8.518647749376058,10.518647749376058
250,NA,32,9-10min,NA,NA,11.1262502034507,10.6262502034507,11.6262502034508,10.1262502034507,12.1262502034508,7,90,Best Q Value (1),NA,(Default),(Default),1003.4990965486195,9.577197917123444,9.077197917123444,10.077197917123444,8.577197917123444,10.577197917123444
251,NA,Hexenyl acetate<3Z->,12-13 min,TRUE,NA,11.142316691081,10.6423166910809,11.642316691081,10.1423166910809,12.142316691081,7,90,Best Q Value (1),"7.93  Removed ion 81, abundance 12.1",(Custom),(Custom),1008,9.707262003580924,9.207262003580924,10.207262003580924,8.707262003580924,10.707262003580924
252,NA,Phellandrene<alpha->,9-10 min,TRUE,NA,11.142316691081,10.6423166910809,11.642316691081,10.1423166910809,12.142316691081,7,90,Best Q Value (1),7.85,(Default),(Default),1005,9.620570017496942,9.120570017496942,10.120570017496942,8.620570017496942,10.620570017496942
253,NA,Octanal,11-12min,NA,NA,11.1862314860028,10.6862314860028,11.6862314860028,10.1862314860028,12.1862314860028,7,90,Best Q Value (1),"From NIST: C8H16O, Mol.weight = 128; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: n-Caprylaldehyde, n-Octaldehyde, n-Octanal, n-Octylal, Antifoam-LF, Caprylaldehyde, Caprylic aldehyde, Octaldehyde, Octanaldehyde, Octanoic aldehyde, Octylaldehyde, 1-Octanal, n-Octyl aldehyde, Aldehyde C-8, C-8 Aldehyde, Octanal, tech.;",(Default),(Default),1003,9.562775360107613,9.062775360107613,10.062775360107613,8.562775360107613,10.562775360107613
254,NA,Linalool oxide<dehydroxy-cis->,10-11 min,TRUE,NA,11.2044403076174,10.7044403076174,11.7044403076174,10.2044403076174,12.2044403076174,7,90,Best Q Value (1),8.01,(Default),(Default),1006,9.649467346191603,9.149467346191603,10.149467346191603,8.649467346191603,10.649467346191603
255,NA,Carene<delta-3->,18-19 min,TRUE,NA,11.3286855061851,10.8286855061851,11.8286855061851,10.3286855061851,12.3286855061851,7,90,Best Q Value (1),8.10,(Default),(Default),1010,9.765056660970247,9.265056660970247,10.265056660970247,8.765056660970247,10.765056660970247
256,NA,121,21-22min,NA,NA,11.4272257486981,10.9272257486981,11.9272257486982,10.4272257486981,12.4272257486982,7,90,Best Q Value (1),NA,(Default),(Default),1013.1490988317095,9.856057205002132,9.356057205002132,10.356057205002132,8.856057205002132,10.856057205002132
257,NA,trans-2-trans-4-Heptadienal,17-18min,NA,NA,11.4454345703127,10.9454345703127,11.9454345703127,10.4454345703127,12.4454345703127,7,90,Best Q Value (1),NA,(Default),(Default),1010,9.765056660970247,9.265056660970247,10.265056660970247,8.765056660970247,10.765056660970247
258,NA,Hexyl acetate,-,TRUE,NA,11.5161254882815,11.0161254882815,12.0161254882815,10.5161254882815,12.5161254882815,7,90,Best Q Value (1),8.05,(Default),(Default),1015,9.909543304443558,9.409543304443558,10.409543304443558,8.909543304443558,10.909543304443558
259,NA,Terpinene<alpha->,9-10 min,TRUE,NA,11.5439737955731,11.0439737955731,12.0439737955732,10.5439737955731,12.5439737955732,7,90,Best Q Value (1),8.30,(Default),(Default),1016,9.938440633138217,9.438440633138217,10.438440633138217,8.938440633138217,10.938440633138217
260,NA,Benzyl chloride,1,TRUE,NA,11.5471872965497,11.0471872965497,12.0471872965497,10.5471872965497,12.5471872965497,7,90,Best Q Value (1),NA,(Default),(Default),1015,9.909543304443558,9.409543304443558,10.409543304443558,8.909543304443558,10.909543304443558
261,NA,38,10-11min,NA,NA,11.5546844482424,11.0546844482424,12.0546844482424,10.5546844482424,12.5546844482424,7,90,Best Q Value (1),"2,3,5-Trimethylhexane",(Default),(Default),1017.235732317467,9.974149996094676,9.474149996094676,10.474149996094676,8.974149996094676,10.974149996094676
262,NA,Hexenyl acetate<2E->,-,TRUE,NA,11.5782491048179,11.0782491048179,12.0782491048179,10.5782491048179,12.578249104818,7,90,Best Q Value (1),8.17,(Default),(Default),1019,10.025132619222202,9.525132619222202,10.525132619222202,9.025132619222202,11.025132619222202
263,NA,75,16-17min,NA,NA,11.6103810628258,11.1103810628257,12.1103810628258,10.6103810628257,12.6103810628258,7,90,Best Q Value (1),3-Cyclohexene-1-carboxaldehyde,(Default),(Default),1019.0215001859109,10.025753917161465,9.525753917161465,10.525753917161465,9.025753917161465,11.025753917161465
264,NA,4 (DCSE),ms-sub,NA,NA,11.6593332926435,11.1593332926435,12.1593332926435,10.6593332926434,12.6593332926435,7,90,Best Q Value (1),"From NIST: C10H20O2, Mol.weight = 172; Contributor: Chemical Concepts;",(Default),(Custom),1020.59102680348,10.071109043724379,9.571109043724379,10.571109043724379,9.071109043724379,11.071109043724379
265,NA,4-Cyanocyclohexene,18-19min,NA,NA,11.6639353434247,11.1639353434247,12.1639353434247,10.6639353434247,12.6639353434247,7,90,Best Q Value (1),"From NIST: C7H9N, Mol.weight = 107; Contributor: Insect Chem. Ecol. Lab., USDA, Beltsville, MD 20705; Synonyms: 3-Cyclohexene-1-carbonitrile, 3-Cyclohexenecarbonitrile, Tetrahydrobenzonitrile, 4-Cyanocyclohexene-1, 4-Cyano-1-cyclohexene, 1-Cyano-3-cyclohexene, 3-Cyclohexenyl cyanide, 3-Cyklohexenylkyanid;",(Default),(Default),1019,10.025132619222202,9.525132619222202,10.525132619222202,9.025132619222202,11.025132619222202
266,NA,52,12-13min,NA,NA,11.6682200113935,11.1682200113935,12.1682200113935,10.6682200113934,12.6682200113935,7,90,Best Q Value (1),NA,(Default),(Default),1020.8759564516884,10.079342749423512,9.579342749423512,10.579342749423512,9.079342749423512,11.079342749423512
267,NA,39,10-11min,NA,NA,11.6971394856773,11.1971394856773,12.1971394856773,10.6971394856773,12.6971394856773,7,90,Best Q Value (1),"2,3-Dimethylheptane",(Default),(Default),1021.8031845845754,10.106137165554488,9.606137165554488,10.606137165554488,9.106137165554488,11.106137165554488
268,NA,102,19-20min,NA,NA,11.7346272786461,11.2346272786461,12.2346272786461,10.734627278646,12.7346272786461,7,90,Best Q Value (1),6-Azabicyclo[3.2.1]octane,(Default),(Default),1023.0051336912364,10.140870283963926,9.640870283963926,10.640870283963926,9.140870283963926,11.140870283963926
269,NA,Cymene<para->,11-12 min,TRUE,NA,11.7656880696617,11.2656880696617,12.2656880696617,10.7656880696617,12.7656880696617,7,90,Best Q Value (1),8.53 or 8.59 Cymene<ortho->,(Default),(Default),1025,10.198516591390174,9.698516591390174,10.698516591390174,9.198516591390174,11.198516591390174
